000000.000,0.0,0.0,0.0,99.99,26.9375,25.125,993.1742,
000000.000,0.0,0.0,0.0,99.99,26.9375,25.125,993.1742,
000000.000,0.0,0.0,0.0,99.99,26.9375,25.125,993.1742,
000000.000,0.0,0.0,0.0,99.99,26.9375,25.125,993.1742,
000000.000,0.0,0.0,0.0,99.99,26.9375,25.125,993.1742,
000000.000,0.0,0.0,0.0,99.99,26.9375,25.125,993.1742,
000000.000,0.0,0.0,0.0,99.99,26.9375,25.125,993.1742,
000000.000,0.0,0.0,0.0,99.99,26.9375,25.125,993.1742,
000000.000,0.0,0.0,0.0,99.99,26.9375,25.125,993.1742,
000000.000,0.0,0.0,0.0,99.99,26.9375,25.125,993.1742,
000000.000,0.0,0.0,0.0,99.99,26.3125,27.0,988.2408,
000000.000,0.0,0.0,0.0,99.99,26.3125,27.0,988.2564,
000000.000,0.0,0.0,0.0,99.99,26.375,27.0,988.2828,
000000.000,0.0,0.0,0.0,99.99,26.375,27.0,988.2977,
000000.000,0.0,0.0,0.0,99.99,26.375,27.0,988.2606,
000000.000,0.0,0.0,0.0,99.99,26.375,27.0,988.2587,
000000.000,0.0,0.0,0.0,99.99,26.375,27.0,988.2528,
000000.000,0.0,0.0,0.0,99.99,26.375,27.0,988.1629,
000000.000,0.0,0.0,0.0,99.99,26.375,27.0,988.1777,
000000.000,0.0,0.0,0.0,99.99,26.375,27.0,988.1147,
000000.000,0.0,0.0,0.0,99.99,26.4375,27.0,988.1016,
000000.000,0.0,0.0,0.0,99.99,26.4375,27.0,988.0305,
000000.000,0.0,0.0,0.0,99.99,26.4375,27.0,987.9592,
000000.000,0.0,0.0,0.0,99.99,26.4375,27.0,987.9883,
000000.000,0.0,0.0,0.0,99.99,26.4375,27.0,987.9883,
000000.000,0.0,0.0,0.0,99.99,26.4375,27.0,987.9883,
000000.000,0.0,0.0,0.0,99.99,26.4375,27.0,987.9883,
000000.000,0.0,0.0,0.0,99.99,26.4375,27.0,987.9883,
000000.000,0.0,0.0,0.0,99.99,26.4375,27.0,987.9883,
000000.000,0.0,0.0,0.0,99.99,26.4375,27.0,988.4377,
000000.000,0.0,0.0,0.0,99.99,26.4375,27.0,987.9944,
000000.000,0.0,0.0,0.0,99.99,26.4375,27.0,988.0717,
000000.000,0.0,0.0,0.0,99.99,26.4375,26.9375,988.2195,
000000.000,0.0,0.0,0.0,99.99,26.4375,26.9375,988.3264,
000000.000,0.0,0.0,0.0,99.99,26.4375,26.9375,988.3242,
000000.000,0.0,0.0,0.0,99.99,26.4375,26.9375,988.4208,
000000.000,0.0,0.0,0.0,99.99,26.4375,26.9375,988.5454,
000000.000,0.0,0.0,0.0,99.99,26.4375,26.9375,988.4782,
000000.000,0.0,0.0,0.0,99.99,26.4375,26.875,988.5538,
000000.000,0.0,0.0,0.0,99.99,26.5,26.875,988.7513,
000000.000,0.0,0.0,0.0,99.99,26.5,26.875,988.8289,
000000.000,0.0,0.0,0.0,99.99,26.5,26.875,988.9663,
000000.000,0.0,0.0,0.0,99.99,26.5625,26.875,989.0546,
000000.000,0.0,0.0,0.0,99.99,26.5625,26.875,989.0309,
000000.000,0.0,0.0,0.0,99.99,26.5625,26.875,989.0516,
000000.000,0.0,0.0,0.0,99.99,26.5625,26.875,988.9568,
000000.000,0.0,0.0,0.0,99.99,26.5625,26.875,989.1339,
000000.000,0.0,0.0,0.0,99.99,26.5625,26.875,989.2527,
000000.000,0.0,0.0,0.0,99.99,26.625,26.8125,989.3365,
000000.000,0.0,0.0,0.0,99.99,26.5625,26.8125,989.3008,
000000.000,0.0,0.0,0.0,99.99,26.5,26.75,989.2639,
000000.000,0.0,0.0,0.0,99.99,26.5625,26.75,989.3068,
000000.000,0.0,0.0,0.0,99.99,26.5625,26.75,989.3453,
000000.000,0.0,0.0,0.0,99.99,26.5625,26.6875,989.4188,
000000.000,0.0,0.0,0.0,99.99,26.5625,26.6875,989.5429,
000000.000,0.0,0.0,0.0,99.99,26.5625,26.625,989.6465,
000000.000,0.0,0.0,0.0,99.99,26.5625,26.5625,989.7028,
000000.000,0.0,0.0,0.0,99.99,26.625,26.5625,989.7978,
000000.000,0.0,0.0,0.0,99.99,26.625,26.5,989.8695,
000000.000,0.0,0.0,0.0,99.99,26.625,26.4375,989.9334,
000000.000,0.0,0.0,0.0,99.99,26.625,26.4375,989.9461,
000000.000,0.0,0.0,0.0,99.99,26.625,26.375,990.0041,
000000.000,0.0,0.0,0.0,99.99,26.625,26.3125,990.0659,
000000.000,0.0,0.0,0.0,99.99,26.625,26.3125,990.0679,
000000.000,0.0,0.0,0.0,99.99,26.625,26.25,990.1127,
000000.000,0.0,0.0,0.0,99.99,26.625,26.1875,990.1863,
000000.000,0.0,0.0,0.0,99.99,26.6875,26.1875,990.2548,
000000.000,0.0,0.0,0.0,99.99,26.6875,26.1875,990.2548,
000000.000,0.0,0.0,0.0,99.99,26.6875,26.1875,990.2548,
000000.000,0.0,0.0,0.0,99.99,26.6875,26.1875,990.2548,
000000.000,0.0,0.0,0.0,99.99,26.6875,26.1875,990.2548,
000000.000,0.0,0.0,0.0,99.99,26.6875,26.1875,990.2548,
000000.000,0.0,0.0,0.0,99.99,26.6875,26.1875,990.2548,
000000.000,0.0,0.0,0.0,99.99,26.6875,26.1875,990.2548,
